cell_id,therm_prs
410740,0
410741,0
410742,0
410743,0
410744,0
410745,0
410746,0
410747,0
410748,0
410749,0
410750,0
410751,0
410752,0
410753,0
410754,0
410755,0
410756,0
410757,0
410758,0
410759,0
410760,0
410761,0
414358,0
414359,0
414360,0
414361,0
414362,0
414363,0
414364,0
414365,0
414366,0
414367,0
414368,0
414369,0
414370,0
414371,0
414372,0
414373,0
414374,0
414375,0
414376,0
414377,0
414378,0
414379,0
417976,0
417977,0
417978,0
417979,0
417980,0
417981,0
417982,0
417983,0
417984,0
417985,0
417986,0
417987,0
417988,0
417989,0
417990,0
417991,0
417992,0
417993,0
417994,0
417995,0
417996,0
417997,0
421594,0
421595,0
421596,0
421597,0
421598,0
421599,0
421600,0
421601,0
421602,0
421603,0
421604,0
421605,0
421606,0
421607,0
421608,0
421609,0
421610,0
421611,0
421612,0
421613,0
421614,0
421615,0
424960,0
424961,0
425113,0
425114,0
425115,0
425116,0
425117,0
425118,0
425119,0
425120,0
425121,0
425122,0
425123,0
425124,0
425125,0
425126,0
425127,0
425128,0
425129,0
425130,0
425131,0
425132,0
425133,0
425134,0
425135,0
425136,0
425137,0
425138,0
425197,0
425198,0
425199,0
425200,0
425201,0
425202,0
425203,0
425204,0
425205,0
425206,0
425207,0
425208,0
425209,0
425210,0
425211,0
425214,0
425215,0
425216,0
425217,0
425218,0
425219,0
425220,0
425221,0
425222,0
425223,0
425224,0
425225,0
425226,0
425227,0
425228,0
428577,0
428578,0
428730,0
428731,0
428732,0
428733,0
428734,0
428735,0
428736,0
428737,0
428738,0
428739,0
428740,0
428741,0
428742,0
428743,0
428744,0
428745,0
428746,0
428747,0
428748,0
428749,0
428750,0
428751,0
428752,0
428753,0
428754,0
428755,0
428756,0
428815,0
428816,0
428817,0
428818,0
428819,0
428820,0
428821,0
428822,0
428823,0
428824,0
428825,0
428826,0
428827,0
428828,0
428829,0
428832,0
428833,0
428834,0
428835,0
428836,0
428837,0
428838,0
428839,0
428840,0
428841,0
428842,0
428843,0
428844,0
428845,0
428846,0
432194,0
432195,0
432347,0
432348,0
432349,0
432350,0
432351,0
432352,0
432353,0
432354,0
432355,0
432356,0
432357,0
432358,0
432359,0
432360,0
432361,0
432362,0
432363,0
432364,0
432365,0
432366,0
432367,0
432368,0
432369,0
432370,0
432371,0
432372,0
432373,0
432433,0
432434,0
432435,0
432436,0
432437,0
432438,0
432439,0
432440,0
432441,0
432442,0
432443,0
432444,0
432445,0
432446,0
432447,0
432450,0
432451,0
432452,0
432453,0
432454,0
432455,0
432456,0
432457,0
432458,0
432459,0
432460,0
432461,0
432462,0
432463,0
432464,0
435810,0
435811,0
435812,0
435965,0
435966,0
435967,0
435968,0
435969,0
435970,0
435971,0
435972,0
435973,0
435974,0
435975,0
435976,0
435977,0
435978,0
435979,0
435980,0
435981,0
435982,0
435983,0
435984,0
435985,0
435986,0
435987,0
435988,0
435989,0
435990,0
435991,0
436051,0
436052,0
436053,0
436054,0
436055,0
436056,0
436057,0
436058,0
436059,0
436060,0
436061,0
436062,0
436063,0
436064,0
436065,0
436068,0
436069,0
436070,0
436071,0
436072,0
436073,0
436074,0
436075,0
436076,0
436077,0
436078,0
436079,0
436080,0
436081,0
436082,0
439420,0
439421,0
439422,0
439423,0
439424,0
439425,0
439426,0
439565,0
439566,0
439567,0
439568,0
439569,0
439573,0
439574,0
439575,0
439576,0
439577,0
439578,0
439579,0
439580,0
439581,0
439582,0
439583,0
439584,0
439585,0
439586,0
439587,0
439588,0
439589,0
439590,0
439591,0
439592,0
439593,0
439594,0
439595,0
439596,0
439597,0
439598,0
439599,0
439600,0
439601,0
439605,0
439606,0
439607,0
439608,0
439609,0
439610,0
439611,0
439612,0
439613,0
439614,0
439615,0
439616,0
439617,0
439618,0
439619,0
439620,0
439621,0
439666,0
439667,0
439668,0
439669,0
439670,0
439671,0
439672,0
439673,0
439674,0
439675,0
439676,0
439677,0
439678,0
439679,0
439680,0
439681,0
439682,0
439683,0
439684,0
439685,0
439686,0
439687,0
439688,0
439689,0
439690,0
439691,0
439692,0
439693,0
439694,0
439695,0
443037,0
443038,0
443039,0
443040,0
443041,0
443042,0
443043,0
443183,0
443184,0
443185,0
443186,0
443190,0
443191,0
443192,0
443193,0
443194,0
443195,0
443196,0
443197,0
443198,0
443199,0
443200,0
443201,0
443202,0
443203,0
443204,0
443205,0
443206,0
443207,0
443208,0
443209,0
443210,0
443211,0
443212,0
443213,0
443214,0
443215,0
443216,0
443217,0
443218,0
443219,0
443222,0
443223,0
443224,0
443225,0
443226,0
443227,0
443228,0
443229,0
443230,0
443231,0
443232,0
443233,0
443234,0
443235,0
443236,0
443237,0
443238,0
443284,0
443285,0
443286,0
443287,0
443288,0
443289,0
443290,0
443291,0
443292,0
443293,0
443294,0
443295,0
443296,0
443297,0
443298,0
443299,0
443300,0
443301,0
443302,0
443303,0
443304,0
443305,0
443306,0
443307,0
443308,0
443309,0
443310,0
443311,0
443312,0
443313,0
446653,0
446654,0
446655,0
446656,0
446657,0
446658,0
446659,0
446660,0
446800,0
446801,0
446802,0
446803,0
446804,0
446807,0
446808,0
446809,0
446810,0
446811,0
446812,0
446813,0
446814,0
446815,0
446816,0
446817,0
446818,0
446819,0
446820,0
446821,0
446822,0
446823,0
446827,0
446828,0
446829,0
446830,0
446832,0
446833,0
446834,0
446835,0
446836,0
446840,0
446841,0
446842,0
446846,0
446847,0
446848,0
446849,0
446850,0
446851,0
446852,0
446853,0
446854,0
446855,0
446856,0
446902,0
446903,0
446904,0
446905,0
446906,0
446907,0
446908,0
446909,0
446910,0
446911,0
446912,0
446913,0
446914,0
446915,0
446916,0
446917,0
446918,0
446919,0
446920,0
446921,0
446922,0
446923,0
446924,0
446925,0
446926,0
446927,0
446928,0
446929,0
446930,0
446931,0
450270,0
450271,0
450272,0
450273,0
450274,0
450275,0
450276,0
450277,0
450417,0
450418,0
450419,0
450420,0
450421,0
450425,0
450426,0
450427,0
450428,0
450429,0
450430,0
450431,0
450432,0
450433,0
450434,0
450435,0
450436,0
450437,0
450438,0
450439,0
450440,0
450443,0
450444,0
450445,0
450446,0
450447,0
450448,0
450449,0
450450,0
450451,0
450452,0
450453,0
450457,0
450458,0
450459,0
450463,0
450465,0
450466,0
450467,0
450468,0
450469,0
450470,0
450471,0
450472,0
450473,0
450474,0
450520,0
450521,0
450522,0
450523,0
450524,0
450525,0
450526,0
450527,0
450528,0
450529,0
450530,0
450531,0
450532,0
450533,0
450534,0
450535,0
450536,0
450537,0
450538,0
450539,0
450540,0
450541,0
450542,0
450543,0
450544,0
450545,0
450546,0
450547,0
450548,0
454020,0
454021,0
454022,0
454023,0
454024,0
454025,0
454026,0
454027,0
454028,0
454029,0
454030,0
454031,0
454032,0
454033,0
454034,0
454035,0
454036,0
454037,0
454038,0
454039,0
454040,0
454041,0
454042,0
454043,0
454044,0
454045,0
454046,0
454047,0
454048,0
454049,0
454050,0
454051,0
454060,0
454061,0
454062,0
454063,0
454067,0
454068,0
454069,0
454077,0
454084,0
454085,0
454086,0
454087,0
454088,0
454089,0
454090,0
454091,0
454092,0
454093,0
454094,0
454095,0
454096,0
454097,0
454098,0
454099,0
454132,0
454133,0
454134,0
454137,0
454138,0
454139,0
454140,0
454141,0
454142,0
454143,0
454144,0
454145,0
454146,0
454147,0
454148,0
454149,0
454150,0
454151,0
454152,0
454153,0
454154,0
454155,0
454156,0
454157,0
454158,0
454159,0
454160,0
454161,0
454162,0
454163,0
454164,0
454165,0
454166,0
454170,0
454171,0
454172,0
454173,0
454174,0
454175,0
454176,0
454177,0
454178,0
454179,0
454180,0
454181,0
457637,0
457638,0
457639,0
457640,0
457641,0
457642,0
457643,0
457644,0
457645,0
457646,0
457647,0
457648,0
457649,0
457650,0
457651,0
457652,0
457653,0
457654,0
457655,0
457656,0
457657,0
457658,0
457659,0
457660,0
457661,0
457662,0
457663,0
457664,0
457665,0
457666,0
457667,0
457668,0
457669,0
457677,0
457678,0
457679,0
457680,0
457685,0
457706,0
457707,0
457708,0
457709,0
457710,0
457711,0
457712,0
457713,0
457714,0
457715,0
457716,0
457750,0
457751,0
457752,0
457755,0
457756,0
457757,0
457758,0
457759,0
457760,0
457761,0
457762,0
457763,0
457764,0
457765,0
457766,0
457767,0
457768,0
457769,0
457770,0
457771,0
457772,0
457773,0
457774,0
457775,0
457776,0
457777,0
457778,0
457779,0
457780,0
457781,0
457782,0
457783,0
457784,0
457788,0
457789,0
457790,0
457791,0
457792,0
457793,0
457794,0
457795,0
457796,0
457797,0
457798,0
457799,0
461254,0
461255,0
461256,0
461257,0
461258,0
461259,0
461260,0
461261,0
461262,0
461263,0
461264,0
461265,0
461266,0
461267,0
461268,0
461269,0
461270,0
461271,0
461272,0
461273,0
461274,0
461275,0
461276,0
461277,0
461278,0
461279,0
461280,0
461281,0
461282,0
461283,0
461284,0
461285,0
461286,0
461295,0
461296,0
461297,0
461322,0
461323,0
461324,0
461325,0
461326,0
461327,0
461328,0
461329,0
461330,0
461331,0
461332,0
461333,0
461334,0
461368,0
461369,0
461373,0
461374,0
461375,0
461376,0
461377,0
461378,0
461379,0
461380,0
461381,0
461382,0
461383,0
461384,0
461385,0
461386,0
461387,0
461388,0
461389,0
461390,0
461391,0
461392,0
461393,0
461394,0
461395,0
461396,0
461397,0
461398,0
461399,0
461400,0
461401,0
461402,0
461406,0
461407,0
461408,0
461409,0
461410,0
461411,0
461412,0
461413,0
461414,0
461415,0
461416,0
461417,0
464872,0
464873,0
464874,0
464875,0
464876,0
464877,0
464878,0
464879,0
464880,0
464881,0
464882,0
464883,0
464884,0
464885,0
464886,0
464887,0
464888,0
464889,0
464890,0
464891,0
464892,0
464893,0
464894,0
464895,0
464896,0
464897,0
464898,0
464899,0
464900,0
464901,0
464902,0
464903,0
464912,0
464913,0
464930,0
464931,0
464932,0
464933,0
464934,0
464935,0
464936,0
464937,0
464938,0
464939,0
464940,0
464941,0
464942,0
464943,0
464944,0
464945,0
464946,0
464947,0
464948,0
464949,0
464950,0
464951,0
464952,0
464986,0
464987,0
464991,0
464992,0
464993,0
464994,0
464995,0
464996,0
464997,0
464998,0
464999,0
465000,0
465001,0
465002,0
465003,0
465004,0
465005,0
465006,0
465007,0
465008,0
465009,0
465010,0
465011,0
465012,0
465013,0
465014,0
465015,0
465016,0
465017,0
465018,0
465019,0
465020,0
465024,0
465025,0
465026,0
465027,0
465028,0
465029,0
465030,0
465031,0
465032,0
465033,0
465034,0
465035,0
468489,0
468490,0
468491,0
468492,0
468493,0
468494,0
468495,0
468496,0
468497,0
468498,0
468499,0
468500,0
468501,0
468502,0
468503,0
468504,0
468505,0
468506,0
468507,0
468508,0
468509,0
468510,0
468511,0
468512,0
468513,0
468514,0
468515,0
468516,0
468519,0
468520,0
468521,0
468549,0
468550,0
468551,0
468552,0
468553,0
468554,0
468555,0
468556,0
468557,0
468558,0
468559,0
468560,0
468561,0
468562,0
468563,0
468564,0
468565,0
468566,0
468567,0
468568,0
468569,0
468603,0
468604,0
468605,0
468608,0
468609,0
468610,0
468611,0
468612,0
468613,0
468614,0
468615,0
468616,0
468617,0
468618,0
468619,0
468620,0
468621,0
468622,0
468623,0
468624,0
468625,0
468626,0
468627,0
468628,0
468629,0
468630,0
468631,0
468632,0
468633,0
468634,0
468635,0
468636,0
468637,0
468638,0
468641,0
468642,0
468643,0
468644,0
468645,0
468646,0
468647,0
468648,0
468649,0
468650,0
468651,0
468652,0
468653,0
472101,0
472102,0
472103,0
472104,0
472105,0
472106,0
472107,0
472108,0
472109,0
472110,0
472111,0
472112,0
472113,0
472114,0
472115,0
472116,0
472118,0
472119,0
472120,0
472121,0
472122,0
472123,0
472124,0
472125,0
472126,0
472127,0
472128,0
472129,0
472130,0
472131,0
472170,0
472171,0
472172,0
472173,0
472174,0
472175,0
472176,0
472177,0
472178,0
472179,0
472180,0
472181,0
472182,0
472183,0
472184,0
472185,0
472186,0
472187,0
472188,0
472189,0
472190,0
472191,0
472192,0
472193,0
472194,0
472195,0
472208,0
472209,0
472210,0
472211,0
472212,0
472213,0
472214,0
472215,0
472216,0
472217,0
472218,0
472219,0
472220,0
472226,0
472227,0
472228,0
472229,0
472230,0
472231,0
472232,0
472233,0
472234,0
472235,0
472236,0
472237,0
472238,0
472239,0
472240,0
472241,0
472242,0
472243,0
472244,0
472245,0
472246,0
472247,0
472248,0
472249,0
472250,0
472251,0
472252,0
472253,0
472254,0
472255,0
472256,0
472257,0
472258,0
472259,0
472260,0
472261,0
472262,0
472263,0
472264,0
472265,0
472266,0
475719,0
475720,0
475721,0
475722,0
475723,0
475724,0
475725,0
475726,0
475727,0
475728,0
475729,0
475730,0
475731,0
475732,0
475733,0
475734,0
475735,0
475736,0
475737,0
475738,0
475739,0
475740,0
475741,0
475742,0
475743,0
475744,0
475748,0
475788,0
475789,0
475790,0
475791,0
475792,0
475793,0
475794,0
475795,0
475796,0
475797,0
475798,0
475799,0
475800,0
475801,0
475802,0
475803,0
475804,0
475805,0
475806,0
475807,0
475808,0
475809,0
475810,0
475811,0
475812,0
475826,0
475827,0
475828,0
475829,0
475830,0
475831,0
475832,0
475833,0
475834,0
475835,0
475836,0
475837,0
475838,0
475844,0
475845,0
475846,0
475847,0
475848,0
475849,0
475850,0
475851,0
475852,0
475853,0
475854,0
475855,0
475856,0
475857,0
475858,0
475859,0
475860,0
475861,0
475862,0
475863,0
475864,0
475865,0
475866,0
475867,0
475868,0
475869,0
475870,0
475871,0
475872,0
475873,0
475874,0
475875,0
475876,0
475877,0
475878,0
475879,0
475880,0
475881,0
475882,0
475883,0
475884,0
479336,0
479337,0
479338,0
479339,0
479340,0
479341,0
479342,0
479343,0
479344,0
479345,0
479346,0
479347,0
479348,0
479349,0
479350,0
479351,0
479354,0
479355,0
479356,0
479357,0
479358,0
479359,0
479405,0
479408,0
479409,0
479414,0
479415,0
479416,0
479417,0
479418,0
479419,0
479420,0
479421,0
479422,0
479423,0
479424,0
479425,0
479426,0
479427,0
479428,0
479429,0
479430,0
479444,0
479445,0
479446,0
479447,0
479448,0
479449,0
479450,0
479451,0
479452,0
479453,0
479454,0
479455,0
479456,0
479462,0
479463,0
479464,0
479465,0
479466,0
479467,0
479468,0
479469,0
479470,0
479471,0
479472,0
479473,0
479474,0
479475,0
479476,0
479477,0
479478,0
479479,0
479480,0
479481,0
479482,0
479483,0
479484,0
479485,0
479486,0
479487,0
479488,0
479489,0
479490,0
479491,0
479492,0
479493,0
479494,0
479495,0
479496,0
479497,0
479498,0
479499,0
479500,0
479501,0
479502,0
482953,0
482954,0
482955,0
482956,0
482957,0
482958,0
482959,0
482960,0
482961,0
482962,0
482963,0
482964,0
482965,0
482966,0
482967,0
482968,0
482969,0
482971,0
482972,0
482973,0
482975,0
482976,0
482977,0
482978,0
483035,0
483036,0
483037,0
483038,0
483039,0
483040,0
483041,0
483042,0
483043,0
483044,0
483045,0
483046,0
483047,0
483061,0
483062,0
483063,0
483064,0
483065,0
483066,0
483067,0
483068,0
483069,0
483070,0
483071,0
483072,0
483073,0
483079,0
483080,0
483081,0
483082,0
483083,0
483084,0
483085,0
483086,0
483087,0
483088,0
483089,0
483090,0
483091,0
483092,0
483093,0
483094,0
483095,0
483096,0
483097,0
483098,0
483099,0
483100,0
483101,0
483102,0
483103,0
483104,0
483105,0
483106,0
483107,0
483108,0
483109,0
483110,0
483111,0
483112,0
483113,0
483114,0
483115,0
483116,0
483117,0
483118,0
483119,0
483120,0
486557,0
486558,0
486559,0
486560,0
486561,0
486562,0
486563,0
486564,0
486565,0
486566,0
486567,0
486568,0
486569,0
486570,0
486571,0
486572,0
486573,0
486574,0
486575,0
486576,0
486577,0
486578,0
486579,0
486580,0
486581,0
486582,0
486583,0
486584,0
486585,0
486586,0
486587,0
486588,0
486591,0
486592,0
486657,0
486658,0
486659,0
486660,0
486661,0
486662,0
486663,0
486664,0
486665,0
486666,0
486667,0
486668,0
486669,0
486670,0
486671,0
486672,0
486673,0
486674,0
486675,0
486676,0
486677,0
486678,0
486679,0
486680,0
486681,0
486684,0
486685,0
486686,0
486687,0
486688,0
486689,0
486690,0
486691,0
486692,0
486693,0
486694,0
486695,0
486696,0
486697,0
486698,0
486699,0
486700,0
486701,0
486702,0
486703,0
486704,0
486705,0
486706,0
486707,0
486708,0
486709,0
486710,0
486711,0
486712,0
486713,0
486714,0
486715,0
486716,0
486717,0
486718,0
486719,0
486720,0
486721,0
486722,0
486723,0
486724,0
486725,0
486726,0
486727,0
490175,0
490176,0
490177,0
490178,0
490179,0
490180,0
490181,0
490182,0
490183,0
490184,0
490185,0
490186,0
490187,0
490188,0
490189,0
490190,0
490191,0
490192,0
490193,0
490197,0
490198,0
490200,0
490201,0
490202,0
490203,0
490204,0
490205,0
490208,0
490274,0
490275,0
490277,0
490278,0
490279,0
490280,0
490281,0
490282,0
490283,0
490284,0
490285,0
490286,0
490287,0
490288,0
490289,0
490290,0
490291,0
490292,0
490293,0
490294,0
490295,0
490296,0
490297,0
490298,0
490302,0
490303,0
490304,0
490305,0
490306,0
490307,0
490308,0
490309,0
490310,0
490311,0
490312,0
490313,0
490314,0
490315,0
490316,0
490317,0
490318,0
490319,0
490320,0
490321,0
490322,0
490323,0
490324,0
490325,0
490326,0
490327,0
490328,0
490329,0
490330,0
490331,0
490332,0
490333,0
