cell_id,therm_prs
739669,0
739670,0
739671,0
739672,0
739673,0
739674,0
743284,0
743285,0
743286,0
743287,0
743288,0
743289,0
743290,0
743291,0
743292,0
743293,0
746899,0
746900,0
746901,0
746902,0
746903,0
746904,0
746905,0
746906,0
746907,0
746908,0
746909,0
746910,0
746911,0
750515,0
750516,0
750517,0
750518,0
750519,0
750520,0
750521,0
750522,0
750523,0
750524,0
750525,0
750526,0
750527,0
750528,0
750529,0
754131,0
754132,0
754133,0
754134,0
754135,0
754136,0
754137,0
754138,0
754139,0
754140,0
754141,0
754142,0
754143,0
754144,0
754145,0
754146,0
754147,0
757748,0
757749,0
757750,0
757751,0
757752,0
757753,0
757754,0
757755,0
757756,0
757757,0
757758,0
757759,0
757760,0
757761,0
757762,0
757763,0
757764,0
761363,0
761364,0
761365,0
761366,0
761367,0
761368,0
761369,0
761370,0
761371,0
761372,0
761373,0
761374,0
761375,0
761376,0
761377,0
761378,0
761379,0
761380,0
761381,0
761382,0
764979,0
764980,0
764981,0
764982,0
764983,0
764984,0
764985,0
764986,0
764987,0
764988,0
764989,0
764990,0
764992,0
764993,0
764994,0
764995,0
764996,0
764997,0
764998,0
764999,0
768596,0
768597,0
768598,0
768599,0
768600,0
768601,0
768602,0
768603,0
768604,0
768605,0
768608,0
768609,0
768610,0
768611,0
768612,0
768613,0
768614,0
768615,0
768616,0
772212,0
772213,0
772214,0
772215,0
772216,0
772217,0
772218,0
772219,0
772220,0
772222,0
772224,0
772225,0
772226,0
772227,0
772228,0
772229,0
772230,0
772231,0
772232,0
772233,0
772234,0
775829,0
775830,0
775831,0
775832,0
775833,0
775834,0
775835,0
775836,0
775839,0
775841,0
775842,0
775843,0
775844,0
775845,0
775846,0
775847,0
775848,0
775849,0
775850,0
775851,0
779443,0
779444,0
779445,0
779446,0
779447,0
779448,0
779449,0
779450,0
779451,0
779452,0
779453,0
779454,0
779456,0
779457,0
779458,0
779459,0
779460,0
779461,0
779462,0
779463,0
779464,0
779465,0
779466,0
779467,0
779468,0
783057,0
783058,0
783059,0
783060,0
783061,0
783062,0
783063,0
783064,0
783065,0
783066,0
783067,0
783068,0
783069,0
783070,0
783071,0
783074,0
783075,0
783076,0
783077,0
783078,0
783079,0
783080,0
783081,0
783082,0
783083,0
783084,0
783085,0
786671,0
786672,0
786673,0
786674,0
786675,0
786676,0
786677,0
786678,0
786679,0
786680,0
786681,0
786682,0
786683,0
786684,0
786685,0
786686,0
786687,0
786688,0
786689,0
786691,0
786692,0
786693,0
786694,0
786695,0
786696,0
786697,0
786698,0
786699,0
786700,0
786701,0
786702,0
790287,0
790288,0
790289,0
790290,0
790291,0
790292,0
790293,0
790294,0
790295,0
790296,0
790297,0
790298,0
790299,0
790300,0
790301,0
790302,0
790303,0
790304,0
790305,0
790306,0
790308,0
790309,0
790310,0
790311,0
790312,0
790313,0
790314,0
790315,0
790316,0
790317,0
790318,0
790319,0
790320,0
793892,0
793893,0
793894,0
793895,0
793896,0
793902,0
793903,0
793904,0
793905,0
793906,0
793907,0
793908,0
793909,0
793910,0
793911,0
793912,0
793913,0
793914,0
793915,0
793916,0
793917,0
793918,0
793919,0
793920,0
793921,0
793922,0
793923,0
793924,0
793925,0
793926,0
793927,0
793928,0
793929,0
793930,0
793931,0
793932,0
793933,0
793934,0
793935,0
793936,0
793937,0
797507,0
797508,0
797509,0
797510,0
797511,0
797512,0
797513,0
797514,0
797517,0
797518,0
797519,0
797520,0
797521,0
797522,0
797523,0
797524,0
797525,0
797526,0
797527,0
797528,0
797529,0
797530,0
797531,0
797532,0
797533,0
797534,0
797535,0
797536,0
797537,0
797538,0
797539,0
797540,0
797541,0
797542,0
797543,0
797544,0
797545,0
797546,0
797547,0
797548,0
797549,0
797550,0
797551,0
797552,0
797553,0
797554,0
797618,0
797619,0
801123,0
801124,0
801125,0
801126,0
801127,0
801128,0
801129,0
801130,0
801131,0
801132,0
801133,0
801134,0
801135,0
801136,0
801137,0
801138,0
801139,0
801140,0
801141,0
801142,0
801143,0
801144,0
801145,0
801146,0
801147,0
801148,0
801149,0
801150,0
801151,0
801152,0
801153,0
801154,0
801155,0
801156,0
801157,0
801158,0
801159,0
801160,0
801161,0
801162,0
801163,0
801164,0
801165,0
801166,0
801167,0
801168,0
801169,0
801170,0
801171,0
801172,0
801235,0
804739,0
804740,0
804741,0
804742,0
804743,0
804744,0
804745,0
804746,0
804747,0
804748,0
804749,0
804750,0
804751,0
804752,0
804753,0
804754,0
804755,0
804756,0
804757,0
804758,0
804759,0
804760,0
804761,0
804762,0
804763,0
804764,0
804765,0
804766,0
804767,0
804768,0
804769,0
804770,0
804771,0
804772,0
804773,0
804774,0
804775,0
804776,0
804777,0
804778,0
804779,0
804780,0
804781,0
804782,0
804783,0
804784,0
804785,0
804786,0
804787,0
804788,0
804789,0
804851,0
804924,0
804925,0
804926,0
804927,0
804928,0
804929,0
804930,0
804931,0
804932,0
804933,0
804934,0
804935,0
808355,0
808356,0
808357,0
808358,0
808359,0
808360,0
808361,0
808362,0
808363,0
808364,0
808365,0
808366,0
808367,0
808368,0
808369,0
808370,0
808371,0
808372,0
808373,0
808374,0
808375,0
808376,0
808377,0
808378,0
808379,0
808380,0
808381,0
808382,0
808383,0
808384,0
808385,0
808386,0
808387,0
808388,0
808389,0
808390,0
808391,0
808392,0
808393,0
808394,0
808395,0
808396,0
808397,0
808398,0
808399,0
808400,0
808401,0
808402,0
808403,0
808404,0
808405,0
808406,0
808407,0
808536,0
808537,0
808538,0
808539,0
808540,0
808541,0
808542,0
808543,0
808544,0
808545,0
808546,0
808547,0
808548,0
808549,0
808550,0
808551,0
808552,0
808553,0
811972,0
811973,0
811974,0
811975,0
811976,0
811977,0
811978,0
811979,0
811980,0
811981,0
811982,0
811983,0
811984,0
811985,0
811986,0
811987,0
811988,0
811989,0
811990,0
811991,0
811992,0
811993,0
811994,0
811995,0
811996,0
811997,0
811998,0
811999,0
812000,0
812001,0
812002,0
812003,0
812004,0
812005,0
812006,0
812007,0
812008,0
812009,0
812010,0
812011,0
812012,0
812013,0
812014,0
812015,0
812016,0
812017,0
812018,0
812019,0
812020,0
812021,0
812022,0
812023,0
812024,0
812086,0
812149,0
812150,0
812151,0
812152,0
812153,0
812154,0
812155,0
812156,0
812157,0
812158,0
812159,0
812160,0
812161,0
812162,0
812163,0
812164,0
812165,0
812166,0
812167,0
812168,0
812169,0
812170,0
812171,0
815589,0
815590,0
815591,0
815592,0
815593,0
815594,0
815595,0
815596,0
815597,0
815598,0
815599,0
815600,0
815601,0
815602,0
815603,0
815604,0
815605,0
815606,0
815607,0
815608,0
815609,0
815610,0
815611,0
815612,0
815613,0
815614,0
815615,0
815616,0
815617,0
815618,0
815619,0
815620,0
815621,0
815622,0
815623,0
815624,0
815625,0
815626,0
815627,0
815628,0
815629,0
815630,0
815631,0
815632,0
815633,0
815634,0
815635,0
815636,0
815637,0
815638,0
815639,0
815640,0
815641,0
815703,0
815704,0
815763,0
815764,0
815765,0
815766,0
815767,0
815768,0
815769,0
815770,0
815771,0
815772,0
815773,0
815774,0
815775,0
815776,0
815777,0
815778,0
815779,0
815780,0
815781,0
815782,0
815783,0
815784,0
815785,0
815786,0
815787,0
815788,0
815789,0
819205,0
819206,0
819207,0
819208,0
819209,0
819210,0
819211,0
819212,0
819213,0
819214,0
819215,0
819216,0
819217,0
819218,0
819219,0
819220,0
819221,0
819222,0
819223,0
819224,0
819225,0
819226,0
819227,0
819228,0
819229,0
819230,0
819231,0
819232,0
819233,0
819235,0
819236,0
819237,0
819238,0
819239,0
819240,0
819241,0
819242,0
819243,0
819244,0
819245,0
819246,0
819247,0
819248,0
819249,0
819250,0
819251,0
819252,0
819253,0
819254,0
819255,0
819256,0
819257,0
819258,0
819259,0
819321,0
819378,0
819379,0
819380,0
819381,0
819382,0
819383,0
819384,0
819385,0
819386,0
819387,0
819388,0
819389,0
819390,0
819391,0
819392,0
819393,0
819394,0
819395,0
819396,0
819397,0
819398,0
819399,0
819400,0
819401,0
819402,0
819403,0
819404,0
819405,0
819406,0
822817,0
822818,0
822819,0
822822,0
822823,0
822824,0
822825,0
822826,0
822827,0
822828,0
822829,0
822830,0
822831,0
822832,0
822833,0
822834,0
822835,0
822836,0
822837,0
822838,0
822839,0
822840,0
822841,0
822842,0
822843,0
822844,0
822845,0
822846,0
822849,0
822851,0
822852,0
822853,0
822854,0
822855,0
822856,0
822857,0
822858,0
822859,0
822860,0
822861,0
822862,0
822863,0
822864,0
822865,0
822866,0
822867,0
822868,0
822869,0
822870,0
822871,0
822872,0
822873,0
822874,0
822875,0
822876,0
822937,0
822938,0
822939,0
822940,0
822992,0
822993,0
822994,0
822995,0
822996,0
822997,0
822998,0
822999,0
823000,0
823001,0
823002,0
823003,0
823004,0
823005,0
823006,0
823007,0
823008,0
823009,0
823010,0
823011,0
823012,0
823013,0
823014,0
823015,0
823016,0
823017,0
823018,0
823019,0
823020,0
823021,0
823022,0
823023,0
826432,0
826433,0
826434,0
826435,0
826436,0
826437,0
826438,0
826439,0
826440,0
826441,0
826442,0
826443,0
826444,0
826445,0
826446,0
826447,0
826448,0
826449,0
826450,0
826451,0
826452,0
826453,0
826454,0
826455,0
826456,0
826457,0
826458,0
826459,0
826460,0
826461,0
826462,0
826465,0
826467,0
826468,0
826469,0
826470,0
826471,0
826472,0
826473,0
826474,0
826475,0
826476,0
826477,0
826478,0
826479,0
826480,0
826481,0
826482,0
826483,0
826484,0
826485,0
826486,0
826487,0
826488,0
826489,0
826490,0
826491,0
826492,0
826493,0
826494,0
826554,0
826555,0
826556,0
826607,0
826608,0
826609,0
826610,0
826611,0
826612,0
826613,0
826614,0
826615,0
826616,0
826617,0
826618,0
826619,0
826620,0
826621,0
826622,0
826623,0
826624,0
826625,0
826626,0
826627,0
826628,0
826629,0
826630,0
826631,0
826632,0
826633,0
826634,0
826635,0
826636,0
826637,0
826638,0
826639,0
830048,0
830049,0
830050,0
830051,0
830052,0
830053,0
830054,0
830055,0
830056,0
830057,0
830058,0
830059,0
830060,0
830061,0
830062,0
830063,0
830064,0
830065,0
830066,0
830067,0
830068,0
830069,0
830070,0
830071,0
830072,0
830073,0
830074,0
830075,0
830076,0
830077,0
830078,0
830079,0
830080,0
830085,0
830086,0
830087,0
830088,0
830089,0
830090,0
830091,0
830092,0
830093,0
830094,0
830095,0
830096,0
830097,0
830098,0
830099,0
830100,0
830101,0
830102,0
830103,0
830104,0
830105,0
830106,0
830107,0
830108,0
830109,0
830110,0
830111,0
830112,0
830166,0
830167,0
830168,0
830169,0
830170,0
830171,0
830172,0
830173,0
830174,0
830175,0
830176,0
830219,0
830222,0
830224,0
830225,0
830226,0
830227,0
830228,0
830229,0
830230,0
830231,0
830232,0
830233,0
830234,0
830235,0
830236,0
830237,0
830238,0
830239,0
830240,0
830241,0
830242,0
830243,0
830244,0
830245,0
830246,0
830247,0
830248,0
830249,0
830250,0
830254,0
830255,0
830256,0
830257,0
833665,0
833666,0
833667,0
833668,0
833669,0
833670,0
833671,0
833672,0
833673,0
833674,0
833675,0
833676,0
833677,0
833678,0
833679,0
833680,0
833681,0
833682,0
833683,0
833684,0
833685,0
833686,0
833687,0
833688,0
833689,0
833690,0
833691,0
833692,0
833693,0
833694,0
833695,0
833696,0
833698,0
833699,0
833700,0
833701,0
833702,0
833703,0
833704,0
833705,0
833706,0
833707,0
833708,0
833709,0
833710,0
833711,0
833712,0
833713,0
833714,0
833715,0
833716,0
833717,0
833718,0
833719,0
833720,0
833721,0
833722,0
833723,0
833724,0
833725,0
833726,0
833727,0
833728,0
833729,0
833781,0
833782,0
833783,0
833784,0
833785,0
833786,0
833787,0
833788,0
833789,0
833790,0
833791,0
833792,0
833793,0
833836,0
833837,0
833839,0
833840,0
833841,0
833842,0
833843,0
833844,0
833845,0
833846,0
833847,0
833848,0
833849,0
833850,0
833851,0
833852,0
833853,0
833854,0
833855,0
833856,0
833857,0
833858,0
833859,0
833860,0
833861,0
833862,0
833863,0
833864,0
833865,0
833866,0
833867,0
833873,0
833874,0
833875,0
837278,0
837279,0
837280,0
837281,0
837282,0
837283,0
837284,0
837285,0
837286,0
837287,0
837288,0
837289,0
837290,0
837291,0
837292,0
837293,0
837294,0
837295,0
837296,0
837297,0
837298,0
837299,0
837300,0
837301,0
837302,0
837303,0
837304,0
837305,0
837306,0
837307,0
837308,0
837309,0
837310,0
837311,0
837312,0
837313,0
837314,0
837315,0
837316,0
837317,0
837318,0
837319,0
837320,0
837321,0
837322,0
837323,0
837324,0
837325,0
837326,0
837327,0
837328,0
837329,0
837330,0
837331,0
837332,0
837333,0
837334,0
837335,0
837336,0
837337,0
837338,0
837339,0
837340,0
837341,0
837342,0
837343,0
837344,0
837345,0
837346,0
837347,0
837398,0
837399,0
837400,0
837401,0
837402,0
837403,0
837404,0
837405,0
837406,0
837407,0
837408,0
837409,0
837410,0
837452,0
837453,0
837454,0
837455,0
837456,0
837457,0
837458,0
837459,0
837460,0
837461,0
837462,0
837463,0
837464,0
837465,0
837466,0
837467,0
837468,0
837469,0
837470,0
837471,0
837472,0
837473,0
837474,0
837475,0
837476,0
837477,0
837478,0
837479,0
837480,0
837481,0
837482,0
837483,0
837484,0
837485,0
837487,0
837488,0
837489,0
837490,0
837491,0
837492,0
837493,0
840893,0
840894,0
840895,0
840896,0
840897,0
840898,0
840899,0
840900,0
840901,0
840902,0
840903,0
840904,0
840905,0
840906,0
840907,0
840908,0
840909,0
840910,0
840911,0
840912,0
840913,0
840914,0
840915,0
840916,0
840917,0
840918,0
840919,0
840920,0
840921,0
840922,0
840923,0
840924,0
840925,0
840926,0
840927,0
840928,0
840929,0
840930,0
840933,0
840934,0
840935,0
840936,0
840937,0
840938,0
840939,0
840940,0
840941,0
840942,0
840943,0
840944,0
